Fecha;Radiacion_Solar_Global_kWh_m2;Radiacion_Cielo_Despejado_kWh_m2;Radiacion_Directa_Normal_kWh_m2;Radiacion_Difusa_kWh_m2;Temperatura_Media_C;Temperatura_Maxima_C;Temperatura_Minima_C;Velocidad_Viento_m_s;Direccion_Viento_grados;Precipitacion_mm;Humedad_Relativa_pct;Nubosidad_pct
21/09/2022;52.577;56.321;70.781;12.648;20.81;28.93;13.29;2.25;350.8;0.0;56.83;12.38
22/09/2022;49.661;56.642;63.514;1.505;21.01;28.61;13.43;2.62;312.7;0.0;47.64;40.73
23/09/2022;46.661;53.892;34.886;28.502;20.39;26.35;16.37;2.74;266.0;0.0;46.17;67.88
24/09/2022;45.516;54.511;40.618;24.238;18.73;25.51;12.64;3.9;353.3;0.1;49.95;61.38
25/09/2022;43.382;55.632;21.367;30.622;14.43;20.48;8.63;5.26;33.2;0.54;53.13;58.24
26/09/2022;53.172;55.495;7.711;11.153;14.43;22.2;7.93;3.88;11.5;0.2;55.45;18.78
27/09/2022;54.636;56.383;90.271;0.8179;15.33;23.73;7.9;3.44;334.8;0.04;52.22;9.21
28/09/2022;42.518;55.476;29.726;28.644;15.67;23.17;9.47;3.84;309.9;0.0;56.41;61.54
29/09/2022;20.554;52.402;0.3643;16.721;13.12;17.23;8.98;4.01;306.0;2.7;69.47;85.46
30/09/2022;47.345;54.725;6.155;1.699;12.86;20.49;6.5;3.76;352.3;0.22;64.16;26.69
01/10/2022;51.898;5.363;79.356;10.646;16.51;24.35;8.52;1.24;127.1;0.0;44.14;27.13
02/10/2022;52.874;53.878;82.879;0.9979;18.39;27.22;9.23;2.28;109.5;0.0;36.53;20.43
03/10/2022;39.804;46.294;2.041;26.839;19.51;28.59;12.82;1.96;38.6;0.0;37.23;54.42
04/10/2022;48.173;48.605;57.341;15.989;20.42;29.86;13.0;2.31;1.6;0.0;36.46;2.6
05/10/2022;46.915;47.405;54.079;16.106;19.35;28.04;11.61;1.49;78.8;0.0;43.29;2.42
06/10/2022;45.715;46.517;5.61;14.635;18.46;26.44;11.7;2.97;97.0;0.0;56.63;7.89
07/10/2022;38.666;45.653;2.881;25.802;17.81;24.24;12.1;1.41;68.2;0.3;65.17;48.9
08/10/2022;41.364;45.305;45.955;16.075;17.97;24.9;11.94;3.09;68.3;0.1;62.08;20.45
09/10/2022;39.936;45.274;40.829;17.614;18.18;24.49;12.52;1.93;159.1;0.18;63.73;50.07
10/10/2022;24.698;42.197;0.5678;20.026;16.43;20.15;13.47;1.28;287.6;4.23;63.33;99.23
11/10/2022;26.633;42.679;11.993;19.709;16.0;21.51;11.0;1.65;51.1;3.36;76.13;86.74
12/10/2022;42.101;45.185;59.822;12.019;16.76;23.79;11.45;2.03;21.6;0.3;67.31;16.19
13/10/2022;40.999;45.086;49.159;1.68;16.95;24.68;10.19;2.09;319.7;0.0;53.13;27.6
14/10/2022;43.476;45.514;66.598;12.446;18.87;26.86;12.01;1.69;267.9;0.0;44.94;14.74
15/10/2022;4.302;4.446;66.396;1.007;18.61;26.35;12.47;2.56;220.2;0.01;42.84;13.07
16/10/2022;33.154;4.189;27.358;19.486;17.45;25.08;11.66;3.45;195.2;1.03;51.82;66.39
17/10/2022;32.323;40.063;28.579;17.287;18.78;25.76;12.16;3.51;182.2;1.0;59.31;57.34
18/10/2022;32.304;40.757;23.278;20.482;17.88;26.03;10.9;3.46;184.0;0.0;65.03;47.53
19/10/2022;1.667;38.186;0.1399;14.095;17.73;23.61;13.73;5.38;196.3;0.8;65.56;94.03
20/10/2022;11.729;40.505;0.0818;0.9881;15.16;19.07;12.44;5.91;199.7;7.73;85.51;98.21
21/10/2022;13.884;40.452;0.5002;10.541;14.67;18.1;12.81;5.23;214.3;6.87;85.11;98.71
22/10/2022;24.377;40.116;1.608;16.493;15.85;22.9;10.48;5.14;191.4;4.59;76.97;87.26
23/10/2022;20.854;40.718;15.972;13.704;15.16;19.35;11.93;6.28;215.1;3.14;79.11;96.57
24/10/2022;23.297;39.929;0.4234;19.505;13.5;17.48;10.32;2.4;210.7;0.04;74.61;96.23
25/10/2022;28.625;37.644;18.264;1.89;15.51;23.8;10.32;4.47;204.5;0.0;62.76;83.76
26/10/2022;26.784;36.286;15.842;18.578;15.74;22.7;11.37;3.12;174.5;0.02;67.24;92.39
27/10/2022;20.652;36.715;0.2429;17.405;16.83;23.5;10.77;2.98;177.0;0.05;57.04;97.74
28/10/2022;2.347;36.281;0.3629;19.649;16.34;23.89;11.64;3.04;153.2;0.09;57.89;90.65
29/10/2022;30.204;3.715;19.039;21.542;14.89;21.81;9.78;2.54;157.2;0.0;62.71;96.63
30/10/2022;17.004;33.511;0.4726;14.064;13.87;18.4;10.34;1.97;175.7;0.37;71.99;70.71
31/10/2022;12.415;34.558;0.0187;10.728;12.24;17.44;9.41;3.15;185.5;1.62;83.89;93.13
01/11/2022;28.332;36.218;3.335;14.431;14.3;19.51;10.54;2.11;233.2;0.04;78.43;50.71
02/11/2022;31.543;35.801;38.314;16.874;14.32;20.42;9.83;1.91;199.7;0.0;70.26;71.99
03/11/2022;22.867;35.441;1.541;16.003;12.71;17.87;9.43;4.1;244.6;3.12;76.32;92.4
04/11/2022;33.005;38.366;45.547;17.028;8.56;16.08;2.79;3.48;351.1;0.01;70.66;53.89
05/11/2022;37.032;37.152;82.332;0.4349;9.27;17.47;2.17;1.88;330.6;0.0;60.58;1.07
06/11/2022;34.219;35.813;66.038;0.7584;10.84;19.04;4.83;1.6;263.7;0.0;55.24;37.86
07/11/2022;3.149;35.052;47.678;1.259;11.03;18.15;6.98;2.56;204.5;0.0;69.38;64.1
08/11/2022;13.901;3.281;0.6941;10.666;11.19;15.93;7.9;4.2;217.9;1.33;82.44;91.12
09/11/2022;19.778;33.072;17.191;12.934;11.43;16.23;6.73;2.8;277.5;4.51;84.39;62.99
10/11/2022;33.394;33.835;6.971;0.619;9.69;17.73;4.31;2.62;40.1;0.06;73.28;3.97
11/11/2022;21.264;31.162;23.645;1.225;9.99;15.68;4.34;3.6;94.9;0.78;83.87;59.16
12/11/2022;19.706;3.047;16.102;1.271;13.5;19.04;8.98;5.59;127.5;3.6;76.59;85.98
13/11/2022;27.223;31.027;39.674;11.923;11.94;17.84;8.47;2.56;194.5;0.14;80.99;49.88
14/11/2022;1.111;3.079;0.5556;0.8592;10.62;15.55;6.14;4.0;227.1;0.81;90.89;91.39
15/11/2022;13.476;30.475;0.2573;11.213;12.67;16.86;10.53;6.4;232.0;3.73;89.4;99.49
16/11/2022;0.7073;29.443;0.1078;0.5962;10.85;13.04;8.94;5.09;237.1;2.16;93.39;99.66
17/11/2022;17.621;29.995;2.371;0.9703;12.38;18.06;6.85;6.06;248.6;2.19;87.06;75.9
18/11/2022;23.762;30.502;35.837;1.085;7.74;12.17;3.53;4.43;302.2;2.38;80.56;56.87
19/11/2022;23.239;30.768;41.208;0.857;5.29;10.02;1.95;4.68;311.7;0.13;80.37;60.38
20/11/2022;25.822;29.088;44.878;0.93;8.35;15.91;2.79;3.47;270.0;0.43;87.04;48.85
21/11/2022;0.8177;28.267;0.5405;0.637;9.6;14.26;3.65;7.39;258.7;8.0;86.31;84.11
22/11/2022;11.009;27.643;0.2386;0.923;7.51;10.91;2.84;6.34;248.9;4.11;86.61;93.46
23/11/2022;15.334;28.056;15.588;10.272;11.46;17.21;6.24;5.6;258.1;2.12;86.2;82.08
24/11/2022;1.111;26.969;0.4836;0.8851;9.67;14.6;5.49;3.47;225.5;5.01;93.75;93.0
25/11/2022;26.609;29.618;55.692;0.7896;7.58;13.27;2.39;3.43;349.3;0.36;76.22;39.33
26/11/2022;28.675;30.343;5.935;0.871;6.67;13.73;0.66;1.48;66.4;0.0;66.34;67.33
27/11/2022;23.117;28.634;27.617;16.193;6.57;12.54;2.32;1.71;226.4;4.37;67.3;97.8
28/11/2022;28.457;29.311;73.882;0.3802;5.01;11.11;1.4;4.13;319.4;0.08;83.44;25.55
29/11/2022;2.7;27.926;57.089;0.7138;4.91;12.03;0.09;2.88;357.5;0.07;79.73;55.9
30/11/2022;23.196;27.233;2.898;13.608;5.48;10.71;1.33;1.6;71.4;0.0;77.33;68.21
01/12/2022;27.413;27.859;66.382;0.4704;5.23;12.47;0.29;4.1;47.3;0.0;69.47;16.73
02/12/2022;21.883;27.106;43.226;0.7896;3.05;9.5;-2.56;2.13;48.5;0.0;76.74;34.21
03/12/2022;13.507;26.314;1.043;10.344;3.56;8.42;0.59;1.06;261.4;0.18;78.89;78.32
04/12/2022;12.338;25.721;14.938;0.7843;3.64;7.52;1.04;1.18;175.9;1.52;88.36;75.48
05/12/2022;0.8803;24.874;0.0041;0.7685;5.65;8.96;2.31;3.38;107.6;6.46;97.43;96.77
06/12/2022;0.7807;25.202;0.0874;0.6792;8.33;12.37;5.03;1.28;89.6;1.64;87.84;99.65
07/12/2022;1.29;24.907;24.271;0.8213;7.92;12.84;4.72;1.69;135.4;0.09;85.33;89.16
08/12/2022;0.87;2.429;0.7435;0.617;7.95;11.58;4.75;4.42;182.5;15.66;96.01;96.2
09/12/2022;10.171;25.298;0.0509;0.8858;8.07;10.15;4.47;3.36;209.1;9.58;97.54;95.99
10/12/2022;17.177;25.495;29.542;0.8568;5.89;11.83;1.71;2.95;300.7;0.27;86.05;87.84
11/12/2022;0.9886;25.135;0.2009;0.8477;5.34;8.82;2.18;2.97;221.1;13.46;94.36;95.78
12/12/2022;0.3785;24.463;0.0576;0.3254;9.77;13.35;4.8;5.65;230.3;11.81;97.5;93.95
13/12/2022;0.6965;2.395;0.3847;0.5443;11.99;14.3;9.51;5.27;226.4;35.91;98.08;95.02
14/12/2022;12.262;24.074;10.817;0.8666;10.19;13.08;8.12;3.76;212.3;13.16;96.76;83.74
15/12/2022;14.364;24.732;12.636;10.526;7.81;11.06;5.03;4.05;232.8;3.82;92.66;91.59
16/12/2022;14.616;24.893;13.291;10.615;6.05;8.53;4.62;1.6;143.0;0.76;94.24;80.22
17/12/2022;14.609;24.826;24.794;0.7176;7.23;11.67;4.7;1.7;185.9;0.26;92.1;64.67
18/12/2022;15.686;24.535;21.679;0.9487;5.69;8.88;2.42;2.07;177.0;0.01;93.0;82.43
19/12/2022;15.274;24.826;28.771;0.829;4.14;8.4;1.44;2.58;155.7;0.0;94.41;82.35
20/12/2022;0.719;23.122;0.0974;0.6173;6.89;10.91;3.07;3.82;199.5;6.79;97.91;92.84
21/12/2022;12.259;23.873;11.885;0.834;8.67;13.31;6.28;3.36;250.3;1.02;93.91;93.59
22/12/2022;13.183;23.285;20.659;0.7577;8.47;14.44;5.84;2.42;253.6;0.36;94.69;83.14
23/12/2022;10.308;23.213;11.563;0.725;8.15;12.6;5.88;2.31;222.1;0.22;95.96;96.74
24/12/2022;16.423;24.874;26.736;0.841;6.9;10.41;4.83;1.61;188.4;0.01;92.8;62.36
25/12/2022;18.679;24.502;40.099;0.6295;7.0;13.07;3.56;3.78;187.9;0.03;95.02;64.5
26/12/2022;24.552;2.502;57.497;0.5467;8.65;14.49;4.74;1.39;250.6;0.01;80.59;27.86
27/12/2022;25.114;2.519;59.198;0.5294;8.02;13.44;4.04;1.34;231.1;0.0;80.3;1.87
28/12/2022;25.164;25.478;57.629;0.5748;5.54;12.61;2.14;2.29;232.3;0.0;88.16;29.44
29/12/2022;0.9535;23.928;0.6283;0.7498;6.87;10.19;2.32;4.47;222.8;0.47;96.11;97.89
30/12/2022;12.713;23.938;0.0427;11.004;8.82;12.88;5.05;5.03;228.0;0.22;92.0;97.51
31/12/2022;25.606;2.621;61.332;0.5203;6.17;12.24;2.76;2.75;190.2;0.0;80.73;27.03
01/01/2023;19.063;24.888;19.246;12.852;6.46;13.83;1.82;3.38;178.8;0.08;74.18;87.05
02/01/2023;13.913;25.135;20.726;0.835;6.46;12.05;1.33;2.29;320.9;0.42;85.72;93.23
03/01/2023;23.472;2.641;54.156;0.5863;3.82;11.08;-0.77;2.67;17.8;0.01;79.58;22.72
04/01/2023;26.904;27.247;69.509;0.4056;3.52;11.05;-1.55;2.48;23.4;0.0;65.74;6.31
05/01/2023;26.635;26.741;67.322;0.4176;4.85;12.6;-0.93;2.05;31.9;0.0;72.6;3.35
06/01/2023;26.642;26.846;61.003;0.5738;3.51;9.93;-0.19;1.75;244.8;0.0;74.72;10.96
07/01/2023;10.798;25.166;13.634;0.7344;3.12;8.11;-2.8;3.96;202.7;3.2;97.54;93.03
08/01/2023;0.6998;25.584;0.1262;0.5885;9.99;12.72;7.97;7.12;237.7;14.62;96.49;98.69
09/01/2023;24.934;27.262;50.102;0.961;6.92;11.38;1.8;3.66;303.0;0.46;83.23;53.83
10/01/2023;25.805;27.302;59.618;0.678;4.86;11.78;0.77;2.13;275.5;0.07;90.69;34.97
11/01/2023;10.229;2.658;0.7154;0.7807;4.87;9.92;0.51;2.21;344.0;0.66;95.33;64.72
12/01/2023;26.273;2.874;47.765;11.772;2.92;9.33;-0.45;1.98;315.8;0.0;84.09;60.57
13/01/2023;24.233;27.458;3.804;11.546;4.31;11.58;-2.07;1.94;6.4;0.0;88.73;66.36
14/01/2023;24.655;27.655;4.775;0.9178;4.89;11.09;1.7;1.76;244.9;0.02;92.09;74.98
15/01/2023;16.783;28.174;30.096;0.792;3.18;9.74;-1.16;3.21;303.3;0.69;86.06;65.49
16/01/2023;12.106;27.953;15.127;0.7944;4.96;10.47;-0.79;7.84;251.5;1.76;91.51;98.45
17/01/2023;19.207;28.817;25.862;10.426;5.56;7.79;1.03;9.51;272.8;3.25;78.9;83.38
18/01/2023;21.929;29.693;34.646;0.9689;1.37;5.18;-1.63;5.91;303.3;1.39;79.43;60.21
19/01/2023;18.487;28.735;26.167;0.9756;2.21;7.56;-3.34;5.55;274.0;1.89;86.13;58.7
20/01/2023;25.394;29.921;53.112;0.6802;5.76;11.57;2.07;3.45;328.5;1.05;86.52;59.5
21/01/2023;29.501;31.102;67.399;0.5316;3.32;9.59;-2.2;4.03;10.8;0.35;79.5;18.85
22/01/2023;31.836;3.215;73.349;0.5225;-0.13;6.75;-4.14;5.52;6.4;0.0;75.27;4.54
23/01/2023;29.419;31.771;63.365;0.5748;0.55;7.48;-3.51;5.9;2.3;0.01;79.97;20.92
24/01/2023;18.979;31.416;30.406;0.9895;-0.47;5.52;-3.85;3.72;36.4;0.01;78.24;49.33
25/01/2023;30.758;31.774;60.802;0.7553;1.03;7.97;-3.45;4.07;19.5;0.0;78.24;33.27
26/01/2023;26.971;31.918;42.559;12.413;1.45;7.68;-2.15;5.09;349.8;0.04;84.41;30.81
27/01/2023;23.304;33.103;46.188;0.7757;1.11;6.74;-2.25;6.23;2.1;0.13;79.78;34.42
28/01/2023;32.371;33.461;6.996;0.5719;1.06;8.02;-2.78;5.21;15.3;0.0;80.55;7.65
29/01/2023;33.264;33.874;70.558;0.63;-0.22;6.03;-3.46;4.31;37.6;0.0;78.22;4.21
30/01/2023;34.603;34.978;7.807;0.4898;0.58;7.29;-4.27;2.01;24.6;0.0;72.15;9.1
31/01/2023;34.922;35.201;78.216;0.48;1.94;10.07;-3.12;2.75;19.5;0.0;73.12;1.77
01/02/2023;35.129;35.506;77.141;0.5326;2.79;10.82;-2.22;3.83;43.8;0.0;82.96;1.68
02/02/2023;35.856;35.993;7.902;0.5011;3.56;11.94;-2.05;2.95;32.9;0.0;74.99;0.89
03/02/2023;36.434;36.617;78.974;0.5424;5.18;13.99;-1.6;2.63;19.8;0.0;59.22;2.0
04/02/2023;36.871;37.183;77.611;0.6055;5.57;15.74;-0.51;4.05;4.6;0.0;61.1;2.67
05/02/2023;37.075;37.289;76.918;0.5803;4.71;14.58;-1.47;5.13;35.6;0.0;73.32;1.52
06/02/2023;3.611;37.174;68.148;0.7524;3.54;10.28;-1.2;5.04;49.6;0.03;75.12;46.35
07/02/2023;24.557;36.583;30.012;13.817;2.34;7.94;-2.53;2.95;75.0;0.34;83.53;58.72
08/02/2023;24.972;37.454;36.427;12.029;3.69;10.1;-0.76;3.78;73.8;0.29;84.27;70.12
09/02/2023;26.244;38.714;35.062;13.205;3.34;9.25;-1.45;2.04;69.6;0.16;79.2;54.8
10/02/2023;36.979;4.019;7.067;0.8966;1.73;8.5;-3.09;2.64;103.9;0.0;80.22;26.43
11/02/2023;40.356;40.764;86.078;0.5141;1.75;9.35;-3.24;3.65;113.1;0.0;81.39;3.06
12/02/2023;34.387;40.574;57.149;12.665;2.85;9.95;-1.99;3.42;116.7;0.0;83.5;36.49
13/02/2023;39.919;41.018;76.222;0.7447;3.38;10.26;-1.16;2.98;109.3;0.0;84.93;25.08
14/02/2023;24.571;39.907;0.8606;19.382;4.52;10.35;0.06;3.52;129.2;0.09;86.51;82.66
15/02/2023;32.242;39.593;3.665;1.793;6.18;11.53;2.19;2.35;98.9;0.28;78.67;64.0
16/02/2023;41.522;41.748;7.819;0.6984;5.95;13.66;-0.2;2.48;60.9;0.0;71.34;4.34
17/02/2023;43.788;43.877;89.018;0.5311;5.15;13.98;-2.12;3.25;86.4;0.0;64.77;1.11
18/02/2023;26.474;40.706;23.633;16.414;6.46;13.84;-0.39;2.98;97.6;0.0;69.9;56.84
19/02/2023;35.998;39.266;40.375;16.358;8.8;16.07;2.88;2.83;93.0;0.03;76.97;54.74
20/02/2023;32.254;39.017;27.787;17.854;8.77;15.61;3.28;3.44;110.1;0.0;70.09;65.6
21/02/2023;28.282;34.411;0.9943;20.568;8.27;14.98;3.15;2.24;217.1;0.22;80.91;79.18
22/02/2023;31.193;3.907;24.941;1.759;8.12;14.4;2.4;2.32;307.5;0.18;79.74;42.56
23/02/2023;21.542;43.687;18.396;14.009;4.45;7.85;-1.03;3.25;300.3;2.15;82.95;78.57
24/02/2023;46.056;48.053;85.834;0.7284;2.03;8.94;-4.06;2.17;304.7;0.04;69.98;8.63
25/02/2023;35.899;46.224;4.625;14.604;1.82;7.08;-1.84;2.12;306.4;0.02;68.87;47.26
26/02/2023;40.502;4.739;54.432;14.558;2.26;9.69;-2.81;5.55;348.2;0.0;74.73;33.97
27/02/2023;3.511;48.401;41.378;16.651;-0.55;4.66;-4.5;6.02;353.8;0.08;65.23;50.62
28/02/2023;44.436;48.674;73.579;0.9602;0.77;8.54;-4.05;4.72;0.1;0.0;69.9;17.93
01/03/2023;34.726;49.154;32.239;20.618;-0.28;5.51;-4.6;2.97;358.6;0.01;72.06;46.27
02/03/2023;49.049;49.822;83.729;0.815;1.27;9.08;-4.22;3.47;353.4;0.0;71.73;5.8
03/03/2023;50.292;50.743;86.866;0.7402;2.91;11.57;-3.3;2.8;14.6;0.0;71.88;3.57
04/03/2023;5.075;50.976;86.484;0.7764;4.44;11.56;-3.15;1.81;36.1;0.0;67.48;1.44
05/03/2023;22.596;49.121;10.505;17.122;5.04;11.81;-0.34;2.37;215.9;3.27;73.23;69.75
06/03/2023;27.492;50.489;20.518;17.383;5.99;12.38;1.44;3.05;246.1;0.46;87.03;93.38
07/03/2023;36.223;49.771;33.658;24.845;8.88;14.75;5.07;4.51;250.0;0.65;83.88;95.44
08/03/2023;30.499;50.153;13.133;23.868;11.2;15.91;6.72;6.69;229.0;1.92;86.93;94.73
09/03/2023;36.367;51.053;23.006;22.522;11.5;15.99;7.75;6.39;247.2;15.12;84.12;85.79
10/03/2023;45.442;52.409;60.545;19.435;10.82;18.6;5.32;4.39;273.7;0.0;79.73;75.99
11/03/2023;39.612;52.589;46.644;16.973;11.61;19.58;5.92;3.71;289.1;0.06;82.03;66.72
12/03/2023;51.586;5.419;70.346;16.822;12.71;19.78;5.84;2.3;244.4;0.04;76.21;33.2
13/03/2023;52.286;55.092;73.529;1.523;11.79;19.09;5.6;5.57;249.0;0.0;73.54;35.46
14/03/2023;52.092;57.478;73.102;2.136;8.5;16.08;2.98;3.54;311.3;0.0;70.37;36.72
15/03/2023;56.256;56.434;92.856;0.7584;10.68;18.16;2.29;1.7;48.4;0.0;63.5;2.46
16/03/2023;49.682;57.266;56.179;19.262;11.91;21.21;3.42;3.03;173.6;0.0;64.54;48.45
17/03/2023;4.812;58.589;49.675;21.086;10.06;15.64;5.43;4.53;233.1;0.14;78.52;78.83
18/03/2023;37.781;5.851;3.6;20.746;8.55;14.51;4.28;2.91;298.8;0.59;79.05;62.99
19/03/2023;59.539;60.449;95.842;0.8714;9.45;16.61;3.64;3.01;10.3;0.18;67.42;10.78
20/03/2023;53.611;59.916;67.913;29.923;11.18;18.99;2.85;2.05;333.9;0.0;53.78;59.7
21/03/2023;57.019;6.0;73.685;17.038;12.21;19.4;5.45;2.02;301.0;0.0;57.18;36.94
22/03/2023;56.741;61.044;73.195;17.974;12.3;19.94;5.79;2.93;249.2;0.0;61.74;57.03
23/03/2023;57.156;62.064;69.766;18.019;12.49;19.81;7.1;3.35;236.4;0.0;58.85;44.11
24/03/2023;40.013;59.863;26.357;24.924;10.77;18.28;5.1;3.64;264.3;0.0;76.75;63.75
25/03/2023;55.567;61.694;64.354;21.442;10.71;19.63;2.62;3.48;260.7;0.0;70.42;36.78
26/03/2023;63.931;64.694;10.303;0.7063;10.78;19.11;4.45;4.66;301.6;0.04;65.96;7.56
27/03/2023;65.875;65.914;109.078;0.5926;9.98;18.62;1.05;2.32;19.1;0.0;54.35;1.27
28/03/2023;61.685;63.552;80.969;14.419;13.33;21.62;4.81;1.98;143.9;0.0;45.3;42.15
29/03/2023;60.833;63.768;80.568;17.263;13.81;23.64;4.47;3.05;211.5;0.0;59.28;36.78
30/03/2023;55.296;64.301;46.277;26.316;14.2;21.84;8.11;4.08;251.4;0.0;61.41;70.88
31/03/2023;48.389;61.634;23.935;3.283;12.82;19.65;6.82;4.76;275.2;0.0;73.27;81.03
01/04/2023;4.962;64.433;4.279;23.462;11.1;18.34;5.68;4.98;308.7;0.06;71.04;55.01
02/04/2023;67.882;69.326;107.376;0.8693;8.69;16.9;1.39;4.91;358.7;0.0;60.6;7.23
03/04/2023;65.832;6.965;84.406;2.076;9.06;18.04;-0.52;2.75;12.5;0.0;54.91;48.14
04/04/2023;70.145;70.565;109.735;0.7171;10.34;19.43;2.56;5.45;44.1;0.0;50.99;15.77
05/04/2023;70.363;7.099;102.878;0.9768;10.46;20.45;0.13;3.05;36.6;0.0;44.78;28.59
06/04/2023;69.038;69.379;9.941;0.9504;13.21;21.88;4.67;2.63;49.9;0.0;42.15;24.16
07/04/2023;69.811;70.126;103.426;0.8762;13.53;22.97;2.93;2.04;165.0;0.0;45.18;6.57
08/04/2023;67.658;69.178;90.869;12.382;16.58;24.55;6.95;1.59;10.0;0.0;39.38;26.52
09/04/2023;64.495;66.012;6.75;19.822;16.53;25.56;7.98;2.26;312.5;0.0;48.37;32.78
10/04/2023;61.337;67.915;51.797;30.098;16.24;24.9;8.52;3.02;321.8;0.0;51.7;56.51
11/04/2023;6.749;69.698;82.692;18.547;15.83;25.09;7.1;3.44;266.4;0.0;59.65;22.61
12/04/2023;47.023;70.961;39.842;23.933;12.43;20.13;5.45;4.96;295.0;0.36;63.08;38.09
13/04/2023;67.262;73.123;77.482;21.082;8.9;16.33;1.89;4.25;317.2;0.0;57.52;58.97
14/04/2023;45.578;68.683;16.716;35.498;11.63;19.93;3.49;5.27;300.8;0.03;68.05;73.89
15/04/2023;68.822;71.678;81.588;16.219;13.38;21.81;4.97;5.25;347.9;0.0;64.33;26.3
16/04/2023;74.508;74.671;107.914;0.8326;13.83;23.39;5.28;4.17;24.3;0.0;52.71;1.89
17/04/2023;75.043;75.082;109.106;0.793;13.81;23.55;4.78;4.34;32.9;0.0;45.5;1.69
18/04/2023;74.683;75.194;101.417;10.495;13.71;22.34;4.5;2.6;72.5;0.0;48.97;11.04
19/04/2023;71.347;73.963;8.245;17.885;14.95;23.04;5.21;2.04;146.6;0.0;50.34;27.57
20/04/2023;72.545;74.297;95.537;12.854;17.82;26.43;8.43;2.38;277.0;0.0;45.19;11.09
21/04/2023;61.284;73.174;51.912;2.682;17.35;25.2;10.19;4.75;233.4;0.23;50.94;62.27
22/04/2023;67.286;75.581;6.923;22.265;14.42;20.94;8.56;3.15;274.6;9.0;60.36;48.48
23/04/2023;70.238;7.547;8.088;20.227;14.85;23.53;7.15;3.22;289.3;0.0;58.68;38.74
24/04/2023;68.746;74.446;73.759;28.409;16.52;25.07;7.95;2.78;301.6;0.0;61.48;55.68
25/04/2023;69.624;75.307;69.242;32.256;18.88;27.84;11.41;2.83;304.8;0.0;53.75;55.17
26/04/2023;73.637;77.057;82.476;19.742;19.08;27.13;12.05;3.2;284.0;0.0;50.72;46.87
27/04/2023;66.612;75.408;52.802;36.288;22.05;30.65;13.91;2.2;219.1;0.0;42.5;90.13
28/04/2023;56.093;73.934;2.291;37.214;22.04;31.19;14.98;3.47;221.7;0.0;43.65;97.02
29/04/2023;43.853;73.358;17.738;31.654;18.01;23.37;13.36;3.32;330.5;0.44;60.74;72.21
30/04/2023;61.834;75.895;41.614;43.798;16.83;23.83;10.32;3.83;22.0;0.01;56.3;71.6
01/05/2023;77.009;80.275;92.926;15.343;17.24;26.61;8.31;3.15;17.0;0.0;50.59;20.09
02/05/2023;69.989;78.986;64.896;29.683;19.8;28.45;9.21;2.08;67.8;0.0;37.3;59.9
03/05/2023;62.818;75.348;36.286;40.846;20.05;27.81;11.43;3.99;181.7;0.0;41.84;74.17
04/05/2023;79.135;81.826;99.751;16.814;18.23;25.52;12.16;3.7;255.7;0.0;50.43;18.75
05/05/2023;72.648;79.406;7.361;36.115;18.27;26.51;9.58;2.79;271.5;0.0;48.22;67.27
06/05/2023;76.853;79.126;85.918;19.106;19.24;27.53;10.69;3.53;286.1;0.54;42.67;28.77
07/05/2023;72.773;79.284;70.939;25.262;19.03;27.36;11.35;3.37;359.0;0.02;48.18;36.15
08/05/2023;7.061;78.602;63.427;33.485;20.34;29.12;10.96;2.61;4.4;0.0;48.34;73.19
09/05/2023;65.786;78.338;51.905;27.799;20.37;27.66;14.02;4.62;334.3;0.0;50.86;66.7
10/05/2023;78.449;83.614;86.894;22.932;16.65;24.59;9.56;4.02;14.0;0.0;42.73;46.42
11/05/2023;81.108;82.474;9.396;17.489;14.76;22.44;7.73;5.08;18.9;0.0;45.57;17.89
12/05/2023;63.199;82.267;4.387;33.415;12.19;18.32;6.43;4.83;11.2;0.05;50.56;48.33
13/05/2023;69.679;8.129;51.209;34.572;13.15;20.48;5.31;4.64;18.5;0.04;49.91;40.87
14/05/2023;53.578;80.362;3.667;32.153;13.81;20.58;6.53;4.64;1.9;0.26;54.1;49.34
15/05/2023;64.572;8.202;4.433;3.222;14.23;22.05;6.15;4.85;0.3;0.0;49.93;59.59
16/05/2023;78.763;85.663;7.998;24.665;14.09;22.63;5.05;4.97;22.9;0.0;45.2;38.01
17/05/2023;80.225;85.205;80.431;28.397;14.21;22.55;6.14;7.12;47.7;0.0;39.54;43.81
18/05/2023;80.719;82.522;8.604;1.927;14.45;22.65;5.68;5.61;32.3;0.0;42.17;30.15
19/05/2023;70.762;80.184;61.022;27.024;14.07;21.57;6.48;6.04;25.5;0.0;43.83;34.86
20/05/2023;55.524;79.306;22.663;38.626;13.62;20.08;6.25;4.16;40.8;0.24;50.21;71.76
21/05/2023;51.026;77.201;18.216;36.139;15.71;22.62;8.12;3.89;68.4;0.39;48.21;93.0
22/05/2023;5.376;78.787;2.051;35.446;16.78;22.4;11.45;3.58;64.4;0.47;52.62;89.95
23/05/2023;48.562;77.832;1.314;3.367;16.53;23.31;11.59;4.98;65.3;4.1;65.18;96.76
24/05/2023;52.073;75.979;17.945;34.291;17.25;23.17;10.25;2.98;64.0;2.49;64.93;86.08
25/05/2023;58.747;77.558;2.681;36.432;17.13;23.12;10.76;2.9;43.4;8.51;66.29;70.72
26/05/2023;29.952;7.933;0.3521;23.969;15.0;18.87;12.61;4.88;127.7;13.09;81.78;89.36
